"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TR10828|c0_g1",109.696654443929,-2.93612443908075,0.41522643812902,-7.07114039344582,1.53665572603288e-12,1.07099339613005e-10
"TR36384|c5_g1",1736.14981471009,-2.78754846001354,0.687096884069702,-4.05699476251846,4.97081962539449e-05,0.000440420955548851
"TR7816|c0_g1",150.537948142897,-4.20203623824539,0.846262892181106,-4.96540292274345,6.85585807505149e-07,1.15282543612811e-05
"TR29200|c4_g7",145.336804502398,-1.1938118521733,0.234839465496293,-5.08352311929508,3.70497458149878e-07,6.77152439763923e-06
"TR9439|c10_g1",521.679423231047,-1.75725759529172,0.51785399734398,-3.3933456230994,0.000690444632965365,0.00389002818316289
"TR20625|c0_g1",19.5748854704127,-4.13097798061327,1.15128843992274,-3.58813468229601,0.000333052242899976,0.00214499360864873
"TR2836|c1_g1",572.600357168564,-2.68833786717787,0.26902639068744,-9.99284070350272,1.63818517229344e-23,6.71951331081215e-21
"TR29200|c4_g1",131.336545738061,-1.16297450998356,0.290963088275206,-3.99698297429248,6.41549132825721e-05,0.000549732905905218
"TR6608|c1_g2",298.560856366537,-2.22263987882572,0.685448719758023,-3.24260563154944,0.00118442033023545,0.0060255229038764
"TR9472|c1_g3",18.6856759107636,-1.7822081299864,0.479312384434896,-3.71826013235106,0.000200599644591751,0.00140633334472687
"TR29148|c5_g2",5145.4948690374,-1.20981591673914,0.293225377421781,-4.12589090131487,3.69302318977224e-05,0.000342741592104196
"TR15303|c0_g1",45.9683689303498,-3.26908982714237,0.702524248239073,-4.65334803081399,3.26588323598586e-06,4.43624671268199e-05
"TR31302|c11_g1",85.8684593785381,-2.15841011072899,0.620970839678144,-3.47586387767856,0.000509210675098526,0.0030458905813149
"TR20084|c0_g1",14.2356348817735,-4.02375207873129,1.04428114462599,-3.85313102648463,0.000116616944200941,0.000898359778587363
"TR2860|c2_g1",60.2831194471188,-1.59174309184785,0.360450989401814,-4.41597648126706,1.00555017727766e-05,0.000114990269587132
"TR32171|c0_g2",158.25135120236,-1.78675856085277,0.340969318188098,-5.24023267063312,1.60374260452733e-07,3.28047990216347e-06
"TR3900|c4_g3",797.055715398511,-2.22349563252073,0.255460429512639,-8.70387494753165,3.20740452981302e-18,5.81539628553996e-16
"TR36747|c1_g1",33.5843320455903,-2.8516740339635,0.479895131938944,-5.94228581240602,2.8107478839922e-09,9.06285087698051e-08
"TR23371|c1_g1",1040.1576725781,-2.53801735349894,0.568885906149142,-4.46138202065699,8.14327742440186e-06,9.57935798946681e-05
"TR37055|c6_g1",124.597734736119,-1.45146830388784,0.321811286050279,-4.51030888848648,6.47332972945683e-06,7.9163823636725e-05
"TR25537|c2_g1",75.4678803414733,-4.44974851690358,0.726243027045239,-6.12707916110071,8.95069464415952e-10,3.2983112031151e-08
"TR13691|c1_g1",168.252541344469,-3.44396696386005,0.750569709457618,-4.58847049176652,4.46505406804453e-06,5.77066724362305e-05
"TR33724|c0_g2",114.52680066181,-1.36686828777328,0.275639747227072,-4.95889399668929,7.08956358170595e-07,1.18813108089661e-05
"TR30868|c1_g2",363.245938784591,-5.04096654945619,0.796922773760028,-6.32553958230104,2.52349206460771e-10,1.07199142527249e-08
"TR39109|c0_g1",788.554538362893,-3.11841355395614,0.801289367688288,-3.89174458030403,9.95259908644173e-05,0.000787801270932801
"TR34124|c0_g1",486.5622054919,-3.12140939972247,0.725051054106124,-4.30508911344276,1.66918530101534e-05,0.000176445650260688
"TR38852|c0_g1",339.136433639502,-1.81337353686065,0.536689063476729,-3.37881589222896,0.000727987428211576,0.00405698636435257
"TR5080|c5_g5",792.027776316387,-1.4237007427828,0.26487948078205,-5.37490008127228,7.6625162080138e-08,1.73348840904804e-06
"TR37055|c6_g4",62.9015790976665,-1.64222835865856,0.353826390146514,-4.64133938109744,3.46158040446018e-06,4.64907156736436e-05
"TR9460|c5_g2",33.618733328026,-2.63872774112955,0.537484007926696,-4.90940698181559,9.13522176160714e-07,1.47943290418882e-05
"TR38102|c0_g1",975.313579838419,-1.38477651007199,0.376873512903649,-3.67438003112206,0.000238427637910165,0.00162111356743213
"TR22414|c0_g1",219.461747911008,-1.80778654858129,0.588910787857319,-3.06971206141206,0.00214265233283218,0.0097812997664284
"TR19896|c8_g1",16.438535260695,-4.26874829707961,0.815031145723183,-5.23752781654978,1.62741778410885e-07,3.32294028522562e-06
"TR2161|c4_g3",614.384000562951,-1.82532403552572,0.541687043803139,-3.36970222272676,0.000752494536371292,0.00416921297487734
"TR2781|c0_g1",18.9608023074049,-2.31184747358679,0.435573009273648,-5.30760038929403,1.11077831240385e-07,2.40006771629161e-06
